Time, Distance in Meters, Heart Rate, KPH, Speed, Cadence, StrideLength 
2013-03-29T08:04:33.000Z,7123.56005859375,164,14.903999519348144,4.139999866485596,90,1.3799999554951985
2013-03-29T08:04:34.000Z,7127.7099609375,164,14.932799148559571,4.1479997634887695,90,1.3826665878295898
2013-03-29T08:04:35.000Z,7131.85986328125,164,14.932799148559571,4.1479997634887695,90,1.3826665878295898
2013-03-29T08:04:36.000Z,7136.009765625,164,14.943600082397461,4.151000022888184,90,1.3836666742960613
2013-03-29T08:04:37.000Z,7140.16015625,164,14.943600082397461,4.151000022888184,90,1.3836666742960613
2013-03-29T08:04:38.000Z,7144.31005859375,163,14.932799148559571,4.1479997634887695,90,1.3826665878295898
2013-03-29T08:04:39.000Z,7148.4599609375,164,14.943600082397461,4.151000022888184,90,1.3836666742960613
2013-03-29T08:04:40.000Z,7152.6201171875,164,14.986800384521484,4.163000106811523,90,1.3876667022705078
2013-03-29T08:04:41.000Z,7156.77978515625,164,14.986800384521484,4.163000106811523,90,1.3876667022705078
2013-03-29T08:04:42.000Z,7160.93994140625,164,14.943600082397461,4.151000022888184,90,1.3836666742960613
2013-03-29T08:04:43.000Z,7165.08984375,164,14.943600082397461,4.151000022888184,90,1.3836666742960613
2013-03-29T08:04:44.000Z,7169.240234375,164,14.958000755310058,4.15500020980835,90,1.3850000699361165
2013-03-29T08:04:45.000Z,7173.39013671875,164,14.943600082397461,4.151000022888184,90,1.3836666742960613
2013-03-29T08:04:46.000Z,7177.52978515625,164,14.903999519348144,4.139999866485596,90,1.3799999554951985
2013-03-29T08:04:47.000Z,7181.669921875,164,14.889600563049317,4.136000156402588,90,1.3786667188008626
2013-03-29T08:04:48.000Z,7185.7998046875,164,14.878799629211425,4.132999897003174,90,1.3776666323343914
2013-03-29T08:04:49.000Z,7189.93994140625,165,14.889600563049317,4.136000156402588,90,1.3786667188008626
2013-03-29T08:04:50.000Z,7194.06982421875,164,14.864400672912598,4.129000186920166,90,1.3763333956400554
2013-03-29T08:04:51.000Z,7198.2001953125,164,14.864400672912598,4.129000186920166,90,1.3763333956400554
2013-03-29T08:04:52.000Z,7202.330078125,164,14.878799629211425,4.132999897003174,90,1.3776666323343914
2013-03-29T08:04:53.000Z,7206.4599609375,164,14.864400672912598,4.129000186920166,90,1.3763333956400554
2013-03-29T08:04:54.000Z,7210.580078125,165,14.828399848937988,4.11899995803833,90,1.3729999860127766
2013-03-29T08:04:55.000Z,7214.68994140625,164,14.799600219726562,4.111000061035156,90,1.3703333536783855
2013-03-29T08:04:56.000Z,7218.7998046875,164,14.799600219726562,4.111000061035156,90,1.3703333536783855
2013-03-29T08:04:57.000Z,7222.91015625,165,14.785199546813965,4.10699987411499,90,1.36899995803833
2013-03-29T08:04:58.000Z,7227.009765625,164,14.774400329589843,4.104000091552734,90,1.3680000305175781
